user_id,ad_click_date,landing_page_view_date,signup_date,trial_date,purchase_date,campaign,channel
user_2506,2024-01-03,2024-01-03,,,,Holiday Blitz,YouTube
user_2507,2024-01-28,,,,,Spring Launch,YouTube
user_2508,2024-01-10,2024-01-10,2024-01-13,2024-01-15,2024-01-16,Spring Launch,YouTube
user_2509,2024-01-19,2024-01-19,,,,Holiday Blitz,Email
user_2510,2024-01-03,2024-01-03,2024-01-05,2024-01-07,2024-01-09,Holiday Blitz,Facebook
user_2511,2024-01-29,2024-01-29,2024-02-01,,,Winter Promo,Email
user_2512,2024-01-29,2024-01-29,2024-02-01,2024-02-02,2024-02-04,Winter Promo,Email
user_2513,2024-01-22,2024-01-22,2024-01-23,2024-01-25,2024-01-26,Spring Launch,Google Ads
user_2514,2024-01-15,2024-01-15,2024-01-17,,,Spring Launch,YouTube
user_2515,2024-01-01,2024-01-01,2024-01-02,2024-01-04,2024-01-07,Holiday Blitz,Instagram
user_2516,2024-01-07,2024-01-07,,,,Winter Promo,YouTube
user_2517,2024-01-12,2024-01-12,,,,Holiday Blitz,Facebook
user_2518,2024-01-17,,,,,Spring Launch,Email
user_2519,2024-01-30,2024-01-30,,,,Spring Launch,Facebook
user_2520,2024-01-21,2024-01-21,2024-01-23,,,Holiday Blitz,Email
user_2521,2024-01-26,,,,,Winter Promo,Email
user_2522,2024-01-29,2024-01-29,,,,Winter Promo,Email
user_2523,2024-01-24,2024-01-24,2024-01-27,2024-01-29,,Holiday Blitz,Instagram
user_2524,2024-01-20,2024-01-20,2024-01-23,,,Spring Launch,YouTube
user_2525,2024-01-05,,,,,Holiday Blitz,Email
user_2526,2024-01-04,2024-01-04,,,,Holiday Blitz,Google Ads
user_2527,2024-01-28,,,,,Winter Promo,TikTok
user_2528,2024-01-12,2024-01-12,2024-01-13,,,Spring Launch,TikTok
user_2529,2024-01-30,2024-01-30,2024-02-02,2024-02-04,,Spring Launch,Email
user_2530,2024-01-20,,,,,Winter Promo,YouTube
user_2531,2024-01-28,2024-01-28,,,,Spring Launch,YouTube
user_2532,2024-01-24,2024-01-24,2024-01-26,2024-01-28,2024-01-30,Spring Launch,Instagram
user_2533,2024-01-18,2024-01-18,2024-01-20,2024-01-22,,Winter Promo,Email
user_2534,2024-01-17,2024-01-17,2024-01-18,2024-01-19,,Spring Launch,Google Ads
user_2535,2024-01-19,,,,,Spring Launch,Instagram
user_2536,2024-01-09,2024-01-09,2024-01-12,,,Holiday Blitz,Instagram
user_2537,2024-01-04,2024-01-04,2024-01-06,2024-01-07,,Spring Launch,Email
user_2538,2024-01-26,2024-01-26,,,,Holiday Blitz,Email
user_2539,2024-01-21,2024-01-21,,,,Holiday Blitz,Instagram
user_2540,2024-01-02,2024-01-02,2024-01-05,,,Holiday Blitz,Instagram
user_2541,2024-01-04,2024-01-04,2024-01-06,2024-01-08,,Winter Promo,Instagram
user_2542,2024-01-02,2024-01-02,,,,Winter Promo,Facebook
user_2543,2024-01-15,,,,,Spring Launch,Instagram
user_2544,2024-01-02,2024-01-02,,,,Holiday Blitz,YouTube
user_2545,2024-01-04,2024-01-04,,,,Spring Launch,TikTok
user_2546,2024-01-06,,,,,Spring Launch,Google Ads
user_2547,2024-01-07,2024-01-07,,,,Spring Launch,Google Ads
user_2548,2024-01-10,2024-01-10,,,,Spring Launch,TikTok
user_2549,2024-01-19,2024-01-19,2024-01-20,2024-01-22,,Spring Launch,Email
user_2550,2024-01-19,,,,,Holiday Blitz,Instagram
user_2551,2024-01-26,2024-01-26,,,,Holiday Blitz,Google Ads
user_2552,2024-01-22,,,,,Holiday Blitz,Google Ads
user_2553,2024-01-29,2024-01-29,,,,Holiday Blitz,YouTube
user_2554,2024-01-12,2024-01-12,,,,Winter Promo,YouTube
user_2555,2024-01-03,2024-01-03,2024-01-04,,,Holiday Blitz,Facebook
user_2556,2024-01-13,2024-01-13,,,,Holiday Blitz,TikTok
user_2557,2024-01-18,2024-01-18,,,,Holiday Blitz,Facebook
user_2558,2024-01-08,2024-01-08,2024-01-11,,,Winter Promo,Google Ads
user_2559,2024-01-21,2024-01-21,2024-01-24,2024-01-26,,Spring Launch,Email
user_2560,2024-01-15,2024-01-15,,,,Winter Promo,Google Ads
user_2561,2024-01-01,2024-01-01,2024-01-02,,,Holiday Blitz,Email
user_2562,2024-01-03,2024-01-03,2024-01-05,2024-01-06,,Holiday Blitz,Google Ads
user_2563,2024-01-26,2024-01-26,,,,Winter Promo,YouTube
user_2564,2024-01-08,2024-01-08,,,,Spring Launch,Instagram
user_2565,2024-01-04,2024-01-04,,,,Winter Promo,Google Ads
user_2566,2024-01-16,2024-01-16,2024-01-17,2024-01-19,2024-01-23,Winter Promo,Facebook
user_2567,2024-01-30,2024-01-30,2024-02-01,2024-02-02,,Holiday Blitz,Email
user_2568,2024-01-23,2024-01-23,2024-01-24,,,Winter Promo,Email
user_2569,2024-01-10,,,,,Winter Promo,Google Ads
user_2570,2024-01-12,2024-01-12,,,,Winter Promo,Email
user_2571,2024-01-14,2024-01-14,2024-01-15,2024-01-17,,Winter Promo,Facebook
user_2572,2024-01-14,2024-01-14,2024-01-17,,,Winter Promo,YouTube
user_2573,2024-01-02,2024-01-02,,,,Winter Promo,Instagram
user_2574,2024-01-23,2024-01-23,2024-01-26,2024-01-28,,Holiday Blitz,Instagram
user_2575,2024-01-05,2024-01-05,2024-01-06,,,Holiday Blitz,Email
user_2576,2024-01-05,2024-01-05,,,,Holiday Blitz,Google Ads
user_2577,2024-01-06,2024-01-06,2024-01-09,2024-01-10,2024-01-14,Holiday Blitz,Email
user_2578,2024-01-13,2024-01-13,,,,Winter Promo,Facebook
user_2579,2024-01-09,2024-01-09,,,,Winter Promo,TikTok
user_2580,2024-01-30,2024-01-30,2024-02-02,2024-02-04,,Winter Promo,Google Ads
user_2581,2024-01-22,2024-01-22,2024-01-25,2024-01-26,,Winter Promo,YouTube
user_2582,2024-01-28,,,,,Holiday Blitz,Facebook
user_2583,2024-01-29,2024-01-29,,,,Holiday Blitz,YouTube
user_2584,2024-01-15,2024-01-15,2024-01-18,,,Winter Promo,Google Ads
user_2585,2024-01-14,,,,,Winter Promo,YouTube
user_2586,2024-01-24,2024-01-24,,,,Winter Promo,Facebook
user_2587,2024-01-07,2024-01-07,,,,Winter Promo,Facebook
user_2588,2024-01-25,2024-01-25,2024-01-28,2024-01-29,2024-01-30,Spring Launch,Email
user_2589,2024-01-20,,,,,Spring Launch,TikTok
user_2590,2024-01-02,2024-01-02,,,,Spring Launch,Google Ads
user_2591,2024-01-07,2024-01-07,2024-01-09,2024-01-10,2024-01-11,Spring Launch,Instagram
user_2592,2024-01-06,2024-01-06,2024-01-08,2024-01-09,2024-01-13,Winter Promo,TikTok
user_2593,2024-01-17,,,,,Winter Promo,Instagram
user_2594,2024-01-27,2024-01-27,2024-01-28,,,Winter Promo,YouTube
user_2595,2024-01-25,2024-01-25,,,,Spring Launch,Instagram
user_2596,2024-01-25,,,,,Spring Launch,Instagram
user_2597,2024-01-28,2024-01-28,,,,Winter Promo,Facebook
user_2598,2024-01-02,2024-01-02,,,,Spring Launch,Facebook
user_2599,2024-01-03,2024-01-03,,,,Holiday Blitz,Facebook
user_2600,2024-01-05,2024-01-05,,,,Spring Launch,Instagram
user_2601,2024-01-05,,,,,Spring Launch,YouTube
user_2602,2024-01-01,2024-01-01,,,,Spring Launch,Google Ads
user_2603,2024-01-08,2024-01-08,2024-01-09,2024-01-10,,Spring Launch,Email
user_2604,2024-01-12,2024-01-12,2024-01-14,,,Winter Promo,YouTube
user_2605,2024-01-24,2024-01-24,2024-01-27,2024-01-29,,Holiday Blitz,Facebook
user_2606,2024-01-04,,,,,Winter Promo,YouTube
user_2607,2024-01-13,2024-01-13,,,,Spring Launch,Google Ads
user_2608,2024-01-23,2024-01-23,2024-01-24,2024-01-26,,Spring Launch,TikTok
user_2609,2024-01-15,2024-01-15,2024-01-18,,,Spring Launch,Facebook
user_2610,2024-01-11,,,,,Spring Launch,Google Ads
user_2611,2024-01-10,2024-01-10,2024-01-12,,,Spring Launch,TikTok
user_2612,2024-01-03,2024-01-03,2024-01-05,2024-01-07,,Holiday Blitz,Email
user_2613,2024-01-22,2024-01-22,,,,Winter Promo,YouTube
user_2614,2024-01-14,2024-01-14,2024-01-15,2024-01-17,,Spring Launch,Email
user_2615,2024-01-16,2024-01-16,2024-01-19,2024-01-20,2024-01-22,Holiday Blitz,Instagram
user_2616,2024-01-10,2024-01-10,2024-01-11,2024-01-13,2024-01-15,Winter Promo,YouTube
user_2617,2024-01-29,2024-01-29,2024-02-01,2024-02-03,2024-02-07,Winter Promo,TikTok
user_2618,2024-01-10,2024-01-10,2024-01-12,2024-01-13,,Winter Promo,Instagram
user_2619,2024-01-12,2024-01-12,2024-01-15,2024-01-16,2024-01-18,Spring Launch,Google Ads
user_2620,2024-01-30,,,,,Spring Launch,Instagram
user_2621,2024-01-09,2024-01-09,2024-01-10,2024-01-11,2024-01-15,Holiday Blitz,TikTok
user_2622,2024-01-01,,,,,Holiday Blitz,TikTok
user_2623,2024-01-05,2024-01-05,,,,Winter Promo,Google Ads
user_2624,2024-01-20,2024-01-20,2024-01-21,2024-01-22,2024-01-26,Spring Launch,Email
user_2625,2024-01-08,,,,,Winter Promo,Facebook
user_2626,2024-01-11,2024-01-11,2024-01-12,2024-01-13,,Winter Promo,Email
user_2627,2024-01-12,2024-01-12,2024-01-14,2024-01-15,2024-01-16,Holiday Blitz,Instagram
user_2628,2024-01-01,,,,,Spring Launch,Google Ads
user_2629,2024-01-25,2024-01-25,2024-01-26,2024-01-28,,Holiday Blitz,Instagram
user_2630,2024-01-22,2024-01-22,,,,Spring Launch,TikTok
user_2631,2024-01-20,2024-01-20,2024-01-23,2024-01-24,,Winter Promo,Facebook
user_2632,2024-01-28,2024-01-28,2024-01-31,2024-02-01,,Winter Promo,YouTube
user_2633,2024-01-25,2024-01-25,,,,Winter Promo,YouTube
user_2634,2024-01-11,2024-01-11,2024-01-12,2024-01-14,,Spring Launch,YouTube
user_2635,2024-01-05,2024-01-05,2024-01-08,2024-01-09,2024-01-11,Winter Promo,Instagram
user_2636,2024-01-15,2024-01-15,2024-01-17,2024-01-19,,Spring Launch,YouTube
user_2637,2024-01-05,2024-01-05,2024-01-06,2024-01-07,,Spring Launch,Google Ads
user_2638,2024-01-12,2024-01-12,2024-01-13,2024-01-15,2024-01-16,Holiday Blitz,Facebook
user_2639,2024-01-05,2024-01-05,2024-01-07,2024-01-09,2024-01-11,Winter Promo,TikTok
user_2640,2024-01-17,2024-01-17,2024-01-18,2024-01-19,,Holiday Blitz,Email
user_2641,2024-01-17,2024-01-17,2024-01-19,2024-01-20,2024-01-24,Spring Launch,TikTok
user_2642,2024-01-24,2024-01-24,,,,Winter Promo,Google Ads
user_2643,2024-01-12,2024-01-12,,,,Winter Promo,Facebook
user_2644,2024-01-24,2024-01-24,,,,Spring Launch,Email
user_2645,2024-01-28,,,,,Winter Promo,YouTube
user_2646,2024-01-15,2024-01-15,,,,Spring Launch,Email
user_2647,2024-01-15,2024-01-15,,,,Winter Promo,Instagram
user_2648,2024-01-06,2024-01-06,,,,Winter Promo,Instagram
user_2649,2024-01-12,2024-01-12,2024-01-14,2024-01-16,,Spring Launch,YouTube
user_2650,2024-01-27,,,,,Holiday Blitz,YouTube
user_2651,2024-01-29,,,,,Spring Launch,Google Ads
user_2652,2024-01-20,2024-01-20,,,,Winter Promo,Google Ads
user_2653,2024-01-18,2024-01-18,2024-01-20,,,Spring Launch,TikTok
user_2654,2024-01-14,,,,,Spring Launch,Instagram
user_2655,2024-01-02,,,,,Spring Launch,Facebook
user_2656,2024-01-09,2024-01-09,2024-01-11,,,Winter Promo,Google Ads
user_2657,2024-01-05,2024-01-05,2024-01-06,2024-01-08,,Holiday Blitz,Facebook
user_2658,2024-01-20,2024-01-20,2024-01-22,,,Holiday Blitz,TikTok
user_2659,2024-01-26,,,,,Winter Promo,Instagram
user_2660,2024-01-29,2024-01-29,2024-02-01,2024-02-03,,Holiday Blitz,Google Ads
user_2661,2024-01-01,2024-01-01,2024-01-02,,,Spring Launch,Facebook
user_2662,2024-01-23,2024-01-23,2024-01-25,,,Spring Launch,TikTok
user_2663,2024-01-03,2024-01-03,,,,Holiday Blitz,Facebook
user_2664,2024-01-06,2024-01-06,2024-01-09,2024-01-10,,Holiday Blitz,Google Ads
user_2665,2024-01-05,,,,,Holiday Blitz,YouTube
user_2666,2024-01-21,2024-01-21,,,,Spring Launch,TikTok
user_2667,2024-01-27,2024-01-27,2024-01-28,2024-01-30,2024-02-03,Spring Launch,TikTok
user_2668,2024-01-05,2024-01-05,2024-01-06,,,Winter Promo,Email
user_2669,2024-01-01,2024-01-01,2024-01-04,2024-01-05,,Winter Promo,YouTube
user_2670,2024-01-17,2024-01-17,,,,Spring Launch,TikTok
user_2671,2024-01-19,2024-01-19,2024-01-21,2024-01-22,2024-01-25,Spring Launch,Email
user_2672,2024-01-14,2024-01-14,2024-01-16,2024-01-18,,Winter Promo,Facebook
user_2673,2024-01-12,2024-01-12,,,,Winter Promo,Google Ads
user_2674,2024-01-10,2024-01-10,2024-01-11,2024-01-12,2024-01-15,Spring Launch,TikTok
user_2675,2024-01-20,2024-01-20,,,,Holiday Blitz,Instagram
user_2676,2024-01-21,,,,,Spring Launch,Google Ads
user_2677,2024-01-18,,,,,Holiday Blitz,YouTube
user_2678,2024-01-24,2024-01-24,,,,Spring Launch,Email
user_2679,2024-01-27,2024-01-27,2024-01-30,2024-01-31,,Winter Promo,Google Ads
user_2680,2024-01-11,,,,,Winter Promo,Email
user_2681,2024-01-30,2024-01-30,,,,Winter Promo,YouTube
user_2682,2024-01-02,2024-01-02,2024-01-03,,,Spring Launch,YouTube
user_2683,2024-01-25,,,,,Spring Launch,Google Ads
user_2684,2024-01-18,2024-01-18,2024-01-21,2024-01-23,2024-01-26,Spring Launch,TikTok
user_2685,2024-01-29,2024-01-29,,,,Holiday Blitz,Instagram
user_2686,2024-01-25,,,,,Spring Launch,TikTok
user_2687,2024-01-07,2024-01-07,2024-01-09,,,Holiday Blitz,Instagram
user_2688,2024-01-24,2024-01-24,2024-01-25,2024-01-26,,Holiday Blitz,Email
user_2689,2024-01-15,2024-01-15,2024-01-18,2024-01-19,2024-01-21,Holiday Blitz,Google Ads
user_2690,2024-01-11,2024-01-11,2024-01-13,2024-01-15,,Winter Promo,Facebook
user_2691,2024-01-18,2024-01-18,,,,Holiday Blitz,YouTube
user_2692,2024-01-23,2024-01-23,,,,Holiday Blitz,TikTok
user_2693,2024-01-12,,,,,Winter Promo,Email
user_2694,2024-01-06,2024-01-06,2024-01-09,2024-01-11,2024-01-15,Holiday Blitz,YouTube
user_2695,2024-01-20,2024-01-20,,,,Spring Launch,Email
user_2696,2024-01-23,2024-01-23,2024-01-24,,,Spring Launch,Google Ads
user_2697,2024-01-30,2024-01-30,2024-02-01,2024-02-02,,Winter Promo,Email
user_2698,2024-01-13,2024-01-13,2024-01-14,2024-01-15,,Winter Promo,Email
user_2699,2024-01-20,,,,,Holiday Blitz,Facebook
user_2700,2024-01-16,,,,,Holiday Blitz,Email
user_2701,2024-01-18,2024-01-18,,,,Holiday Blitz,Instagram
user_2702,2024-01-10,2024-01-10,,,,Winter Promo,Email
user_2703,2024-01-28,2024-01-28,2024-01-29,2024-01-31,2024-02-01,Holiday Blitz,Email
user_2704,2024-01-23,2024-01-23,,,,Spring Launch,Google Ads
user_2705,2024-01-08,2024-01-08,2024-01-11,2024-01-13,,Spring Launch,Email
user_2706,2024-01-18,2024-01-18,2024-01-20,,,Holiday Blitz,Facebook
user_2707,2024-01-21,,,,,Winter Promo,Google Ads
user_2708,2024-01-01,2024-01-01,2024-01-04,,,Spring Launch,YouTube
user_2709,2024-01-23,2024-01-23,2024-01-24,2024-01-26,,Winter Promo,Instagram
user_2710,2024-01-08,2024-01-08,2024-01-10,2024-01-12,2024-01-15,Spring Launch,Instagram
user_2711,2024-01-29,2024-01-29,2024-02-01,2024-02-02,,Holiday Blitz,YouTube
user_2712,2024-01-06,2024-01-06,2024-01-07,2024-01-09,2024-01-10,Holiday Blitz,Email
user_2713,2024-01-05,2024-01-05,,,,Winter Promo,Facebook
user_2714,2024-01-15,2024-01-15,,,,Holiday Blitz,Facebook
user_2715,2024-01-22,2024-01-22,2024-01-23,,,Winter Promo,Facebook
user_2716,2024-01-15,2024-01-15,,,,Winter Promo,Facebook
user_2717,2024-01-02,2024-01-02,,,,Spring Launch,Email
user_2718,2024-01-01,2024-01-01,,,,Spring Launch,YouTube
user_2719,2024-01-23,2024-01-23,2024-01-25,2024-01-27,,Holiday Blitz,YouTube
user_2720,2024-01-23,2024-01-23,2024-01-24,2024-01-26,,Winter Promo,Instagram
user_2721,2024-01-26,2024-01-26,,,,Spring Launch,YouTube
user_2722,2024-01-11,2024-01-11,2024-01-14,2024-01-16,2024-01-18,Holiday Blitz,Facebook
user_2723,2024-01-10,2024-01-10,2024-01-12,,,Holiday Blitz,Email
user_2724,2024-01-30,2024-01-30,2024-02-01,2024-02-02,,Spring Launch,Google Ads
user_2725,2024-01-18,2024-01-18,,,,Holiday Blitz,Google Ads
user_2726,2024-01-18,2024-01-18,,,,Spring Launch,Facebook
user_2727,2024-01-17,2024-01-17,2024-01-19,2024-01-20,,Winter Promo,TikTok
user_2728,2024-01-26,2024-01-26,2024-01-27,2024-01-29,2024-01-31,Holiday Blitz,Instagram
user_2729,2024-01-08,,,,,Winter Promo,Google Ads
user_2730,2024-01-15,2024-01-15,2024-01-18,2024-01-19,2024-01-23,Spring Launch,TikTok
user_2731,2024-01-08,,,,,Winter Promo,Facebook
user_2732,2024-01-17,2024-01-17,2024-01-19,,,Spring Launch,Email
user_2733,2024-01-12,2024-01-12,,,,Holiday Blitz,Google Ads
user_2734,2024-01-27,,,,,Holiday Blitz,Facebook
user_2735,2024-01-08,2024-01-08,,,,Holiday Blitz,Google Ads
user_2736,2024-01-25,2024-01-25,2024-01-27,2024-01-29,,Winter Promo,Email
user_2737,2024-01-14,2024-01-14,2024-01-16,2024-01-17,,Winter Promo,YouTube
user_2738,2024-01-04,2024-01-04,2024-01-07,2024-01-09,,Winter Promo,YouTube
user_2739,2024-01-01,2024-01-01,,,,Spring Launch,Email
user_2740,2024-01-01,2024-01-01,2024-01-03,,,Holiday Blitz,Email
user_2741,2024-01-19,,,,,Winter Promo,YouTube
user_2742,2024-01-16,2024-01-16,,,,Spring Launch,Email
user_2743,2024-01-14,,,,,Winter Promo,Email
user_2744,2024-01-21,,,,,Spring Launch,Email
user_2745,2024-01-16,2024-01-16,,,,Holiday Blitz,YouTube
user_2746,2024-01-05,2024-01-05,2024-01-08,2024-01-09,,Winter Promo,YouTube
user_2747,2024-01-09,,,,,Holiday Blitz,TikTok
user_2748,2024-01-26,,,,,Winter Promo,Google Ads
user_2749,2024-01-30,2024-01-30,2024-02-02,2024-02-04,,Spring Launch,YouTube
user_2750,2024-01-28,2024-01-28,2024-01-30,,,Holiday Blitz,Google Ads
user_2751,2024-01-02,2024-01-02,,,,Winter Promo,YouTube
user_2752,2024-01-18,2024-01-18,2024-01-19,2024-01-21,2024-01-25,Winter Promo,Instagram
user_2753,2024-01-06,2024-01-06,,,,Holiday Blitz,Google Ads
user_2754,2024-01-09,2024-01-09,2024-01-10,2024-01-12,2024-01-14,Spring Launch,Email
user_2755,2024-01-01,2024-01-01,2024-01-04,2024-01-06,,Holiday Blitz,Instagram
user_2756,2024-01-09,2024-01-09,2024-01-11,2024-01-12,,Winter Promo,TikTok
user_2757,2024-01-25,2024-01-25,,,,Holiday Blitz,YouTube
user_2758,2024-01-16,2024-01-16,2024-01-18,,,Holiday Blitz,YouTube
user_2759,2024-01-13,2024-01-13,,,,Spring Launch,TikTok
user_2760,2024-01-09,2024-01-09,,,,Spring Launch,Instagram
user_2761,2024-01-21,2024-01-21,,,,Holiday Blitz,Facebook
user_2762,2024-01-13,2024-01-13,,,,Spring Launch,Email
user_2763,2024-01-09,2024-01-09,2024-01-10,2024-01-12,,Spring Launch,Google Ads
user_2764,2024-01-11,,,,,Winter Promo,Instagram
user_2765,2024-01-04,2024-01-04,,,,Spring Launch,Google Ads
user_2766,2024-01-02,2024-01-02,,,,Holiday Blitz,YouTube
user_2767,2024-01-29,2024-01-29,2024-01-31,2024-02-02,2024-02-05,Holiday Blitz,Facebook
user_2768,2024-01-06,,,,,Winter Promo,TikTok
user_2769,2024-01-14,2024-01-14,2024-01-16,2024-01-17,,Winter Promo,Facebook
user_2770,2024-01-04,2024-01-04,2024-01-05,,,Winter Promo,Google Ads
user_2771,2024-01-06,2024-01-06,,,,Holiday Blitz,TikTok
user_2772,2024-01-19,2024-01-19,,,,Holiday Blitz,YouTube
user_2773,2024-01-06,2024-01-06,2024-01-07,2024-01-08,,Spring Launch,TikTok
user_2774,2024-01-02,2024-01-02,,,,Winter Promo,TikTok
user_2775,2024-01-18,2024-01-18,2024-01-20,2024-01-22,,Spring Launch,Facebook
user_2776,2024-01-13,2024-01-13,2024-01-16,,,Spring Launch,Email
user_2777,2024-01-09,2024-01-09,2024-01-11,2024-01-12,2024-01-16,Holiday Blitz,YouTube
user_2778,2024-01-23,2024-01-23,2024-01-25,2024-01-27,,Spring Launch,Instagram
user_2779,2024-01-19,2024-01-19,,,,Winter Promo,Instagram
user_2780,2024-01-13,2024-01-13,2024-01-14,,,Winter Promo,Instagram
user_2781,2024-01-11,2024-01-11,2024-01-14,2024-01-16,,Holiday Blitz,Email
user_2782,2024-01-01,2024-01-01,2024-01-04,2024-01-05,,Holiday Blitz,YouTube
user_2783,2024-01-24,2024-01-24,2024-01-25,2024-01-27,2024-01-29,Holiday Blitz,TikTok
user_2784,2024-01-30,2024-01-30,,,,Winter Promo,Google Ads
user_2785,2024-01-22,,,,,Holiday Blitz,Google Ads
user_2786,2024-01-07,2024-01-07,2024-01-08,2024-01-10,,Winter Promo,YouTube
user_2787,2024-01-25,2024-01-25,,,,Spring Launch,Email
user_2788,2024-01-21,2024-01-21,2024-01-24,,,Holiday Blitz,YouTube
user_2789,2024-01-15,2024-01-15,,,,Holiday Blitz,Google Ads
user_2790,2024-01-01,2024-01-01,2024-01-04,,,Holiday Blitz,YouTube
user_2791,2024-01-12,2024-01-12,2024-01-15,2024-01-17,,Winter Promo,Instagram
user_2792,2024-01-26,2024-01-26,,,,Spring Launch,TikTok
user_2793,2024-01-07,2024-01-07,,,,Holiday Blitz,YouTube
user_2794,2024-01-15,2024-01-15,2024-01-18,2024-01-19,2024-01-20,Spring Launch,TikTok
user_2795,2024-01-21,2024-01-21,,,,Holiday Blitz,Facebook
user_2796,2024-01-19,2024-01-19,,,,Winter Promo,YouTube
user_2797,2024-01-28,2024-01-28,2024-01-30,2024-02-01,2024-02-04,Spring Launch,Google Ads
user_2798,2024-01-29,2024-01-29,2024-02-01,2024-02-03,,Spring Launch,Google Ads
user_2799,2024-01-25,2024-01-25,2024-01-26,,,Holiday Blitz,TikTok
user_2800,2024-01-01,,,,,Spring Launch,Google Ads
user_2801,2024-01-17,,,,,Winter Promo,Instagram
user_2802,2024-01-17,2024-01-17,,,,Spring Launch,Google Ads
user_2803,2024-01-03,2024-01-03,2024-01-05,,,Spring Launch,Facebook
user_2804,2024-01-12,2024-01-12,,,,Spring Launch,YouTube
user_2805,2024-01-06,2024-01-06,2024-01-09,2024-01-10,,Spring Launch,Email
user_2806,2024-01-26,2024-01-26,2024-01-29,2024-01-30,2024-02-01,Holiday Blitz,Google Ads
user_2807,2024-01-11,2024-01-11,,,,Holiday Blitz,YouTube
user_2808,2024-01-03,2024-01-03,2024-01-06,2024-01-08,,Spring Launch,Instagram
user_2809,2024-01-08,,,,,Spring Launch,YouTube
user_2810,2024-01-14,2024-01-14,2024-01-16,2024-01-17,,Winter Promo,Google Ads
user_2811,2024-01-14,2024-01-14,,,,Holiday Blitz,Google Ads
user_2812,2024-01-10,2024-01-10,2024-01-12,2024-01-14,,Holiday Blitz,TikTok
user_2813,2024-01-02,2024-01-02,2024-01-04,2024-01-05,,Holiday Blitz,Google Ads
user_2814,2024-01-14,2024-01-14,,,,Spring Launch,Facebook
user_2815,2024-01-09,2024-01-09,,,,Holiday Blitz,YouTube
user_2816,2024-01-03,2024-01-03,2024-01-04,2024-01-06,2024-01-08,Winter Promo,TikTok
user_2817,2024-01-21,2024-01-21,2024-01-22,2024-01-24,,Winter Promo,Email
user_2818,2024-01-26,2024-01-26,,,,Winter Promo,Facebook
user_2819,2024-01-08,2024-01-08,,,,Winter Promo,Email
user_2820,2024-01-16,2024-01-16,2024-01-18,2024-01-19,,Winter Promo,Google Ads
user_2821,2024-01-02,2024-01-02,2024-01-03,2024-01-05,2024-01-07,Holiday Blitz,Email
user_2822,2024-01-06,2024-01-06,,,,Spring Launch,Email
user_2823,2024-01-28,2024-01-28,,,,Spring Launch,Facebook
user_2824,2024-01-21,2024-01-21,,,,Spring Launch,Facebook
user_2825,2024-01-29,2024-01-29,2024-02-01,2024-02-03,,Spring Launch,YouTube
user_2826,2024-01-26,2024-01-26,2024-01-27,,,Holiday Blitz,Email
user_2827,2024-01-25,,,,,Holiday Blitz,Facebook
user_2828,2024-01-12,2024-01-12,2024-01-13,2024-01-15,2024-01-16,Holiday Blitz,YouTube
user_2829,2024-01-05,2024-01-05,2024-01-07,2024-01-09,,Winter Promo,Email
user_2830,2024-01-02,2024-01-02,2024-01-04,2024-01-06,2024-01-08,Spring Launch,Email
user_2831,2024-01-16,,,,,Holiday Blitz,TikTok
user_2832,2024-01-05,2024-01-05,2024-01-07,2024-01-08,,Holiday Blitz,Google Ads
user_2833,2024-01-15,2024-01-15,,,,Holiday Blitz,Facebook
user_2834,2024-01-12,2024-01-12,,,,Spring Launch,Instagram
user_2835,2024-01-04,2024-01-04,,,,Spring Launch,TikTok
user_2836,2024-01-15,2024-01-15,,,,Winter Promo,Facebook
user_2837,2024-01-11,2024-01-11,2024-01-14,2024-01-16,2024-01-18,Winter Promo,TikTok
user_2838,2024-01-16,2024-01-16,2024-01-19,,,Winter Promo,Google Ads
user_2839,2024-01-23,,,,,Spring Launch,TikTok
user_2840,2024-01-06,2024-01-06,2024-01-07,,,Winter Promo,TikTok
user_2841,2024-01-14,2024-01-14,,,,Winter Promo,YouTube
user_2842,2024-01-18,2024-01-18,2024-01-21,2024-01-23,2024-01-27,Holiday Blitz,Facebook
user_2843,2024-01-12,2024-01-12,2024-01-14,2024-01-15,,Spring Launch,Email
user_2844,2024-01-27,2024-01-27,2024-01-28,2024-01-29,,Winter Promo,Instagram
user_2845,2024-01-11,2024-01-11,2024-01-14,2024-01-16,,Winter Promo,YouTube
user_2846,2024-01-13,2024-01-13,,,,Spring Launch,Facebook
user_2847,2024-01-21,2024-01-21,2024-01-23,2024-01-24,,Winter Promo,YouTube
user_2848,2024-01-23,2024-01-23,2024-01-25,,,Spring Launch,Email
user_2849,2024-01-11,2024-01-11,2024-01-13,2024-01-15,,Spring Launch,TikTok
user_2850,2024-01-23,2024-01-23,,,,Spring Launch,Instagram
user_2851,2024-01-16,2024-01-16,2024-01-17,2024-01-18,,Winter Promo,Email
user_2852,2024-01-15,2024-01-15,2024-01-17,2024-01-19,,Winter Promo,Instagram
user_2853,2024-01-21,,,,,Winter Promo,YouTube
user_2854,2024-01-28,,,,,Spring Launch,TikTok
user_2855,2024-01-15,2024-01-15,2024-01-17,,,Winter Promo,TikTok
user_2856,2024-01-25,2024-01-25,,,,Holiday Blitz,Facebook
user_2857,2024-01-04,2024-01-04,,,,Spring Launch,Instagram
user_2858,2024-01-11,2024-01-11,,,,Winter Promo,Email
user_2859,2024-01-19,2024-01-19,2024-01-22,2024-01-23,2024-01-26,Spring Launch,Instagram
